标题,户型,面积（平方）,房租（元/月）,每平方房租（元）
广厦天都城紫韵公寓 3室2厅 2800元,3室2厅,134,2800,20.896
富力十号一期 1室1厅 4900元,1室1厅,52,4900,94.231
西溪蓝海 3室2厅 4500元,3室2厅,89,4500,50.562
华元西溪欢乐城 2室2厅 3500元,2室2厅,50,3500,70.0
广厦天都城天澜 4室2厅 3000元,4室2厅,171,3000,17.544
东田擎天半岛 3室1厅 2300元,3室1厅,87,2300,26.437
通和波士顿公寓 2室1厅 1700元,2室1厅,60,1700,28.333
广厦天都城天澜 3室2厅 2500元,3室2厅,143,2500,17.483
闲林山水紫薇苑 3室1厅 4300元,3室1厅,125,4300,34.4
经建绅世郡园 5室2厅 3000元,5室2厅,89,3000,33.708
金成英特学府 3室1厅 2600元,3室1厅,90,2600,28.889
万通时尚公馆 3室2厅 4300元,3室2厅,89,4300,48.315
金成英特学府 3室2厅 2600元,3室2厅,89.52,2600,29.044
汀洲花苑北 3室1厅 2900元,3室1厅,120,2900,24.167
瑞金华庭嘉苑 3室2厅 3000元,3室2厅,101,3000,29.703
亲亲家园三期 4室2厅 6000元,4室2厅,137,6000,43.796
悦泽公寓 3室2厅 2500元,3室2厅,120,2500,20.833
广厦天都城天河苑 1室1厅 1350元,1室1厅,26.71,1350,50.543
西溪蓝海 1室1厅 3200元,1室1厅,38,3200,84.211
雅居乐国际花园 3室2厅 3500元,3室2厅,117,3500,29.915
天阳棕榈湾二期 3室2厅 4600元,3室2厅,115,4600,40.0
品质小区，绿城物业，简单装修，领包入住,2室2厅,68.31,3000,43.917
协安蓝郡 2室1厅 3800元,2室1厅,59,3800,64.407
欧美金融城 3室2厅 4500元,3室2厅,89,4500,50.562
广厦天都城天澜 3室2厅 3000元,3室2厅,143,3000,20.979
盛世嘉园 2室2厅 3500元,2室2厅,63,3500,55.556
欧美金融城 3室2厅 6200元,3室2厅,135,6200,45.926
阿里巴巴东面 精装4.79loft出租,2室3厅,61.75,4000,64.777
顶楼带阁楼，随时看房，诚心出租,3室2厅,115,3300,28.696
昆仑华府 3室1厅 3300元,3室1厅,89.5,3300,36.872
标题,户型,面积（平方）,房租（元/月）,每平方房租（元）
庭院深深 2室2厅 2500元,2室2厅,88.4,2500,28.281
西溪蓝海 2室1厅 3500元,2室1厅,38,3500,92.105
西溪八方城 2室1厅 4300元,2室1厅,45,4300,95.556
西溪蓝海 2室1厅 3700元,2室1厅,46,3700,80.435
欧美金融城 2室1厅 3900元,2室1厅,50,3900,78.0
融创金成西溪海 2室2厅 4000元,2室2厅,86.28,4000,46.361
广厦天都城天河苑 1室0厅 1500元,1室0厅,30,1500,50.0
美好桂花金座 3室2厅 2500元,3室2厅,128,2500,19.531
华元西溪欢乐城 2室1厅 3000元,2室1厅,45,3000,66.667
奥克斯杭州未来中心 3室2厅 4500元,3室2厅,94.5,4500,47.619
广厦天都城蓝调公寓 3室2厅 1800元,3室2厅,90,1800,20.0
奥克斯杭州未来中心 3室2厅 6500元,3室2厅,128.46,6500,50.599
合景叠彩园 5室2厅 13100元,5室2厅,182,13100,71.978
佳维新苑 4室2厅 3400元,4室2厅,160,3400,21.25
西溪蓝海 3室2厅 3500元,3室2厅,89,3500,39.326
顺达花苑西区 2室1厅 2100元,2室1厅,89,2100,23.596
欧美金融城 3室1厅 4800元,3室1厅,89,4800,53.933
欧美金融城 1室1厅 4500元,1室1厅,52,4500,86.538
赞成乐山红叶 3室2厅 2000元,3室2厅,89,2000,22.472
凤城花苑 3室1厅 2500元,3室1厅,127,2500,19.685
金都夏宫 3室1厅 2500元,3室1厅,90,2500,27.778
新西湖小镇 4室2厅 4500元,4室2厅,136,4500,33.088
理想世纪金座 1室1厅 3000元,1室1厅,49,3000,61.224
恒厚阳光城 3室1厅 2400元,3室1厅,90,2400,26.667
西溪蓝海 2室1厅 3500元,2室1厅,38,3500,92.105
石榴派 3室2厅 3000元,3室2厅,102,3000,29.412
富力十号一期 1室1厅 4600元,1室1厅,44.6,4600,103.139
西溪八方城 2室2厅 4400元,2室2厅,52,4400,84.615
西溪蓝海 3室2厅 5000元,3室2厅,89,5000,56.18
西溪玫瑰毛坯房出租8000/月,4室2厅,225.38,8000,35.496
标题,户型,面积（平方）,房租（元/月）,每平方房租（元）
复地连城国际 2室1厅 2600元,2室1厅,62.4,2600,41.667
阿里巴巴精装公寓，拎包入住，享受品质生活,1室1厅,43,2350,54.651
三墩景溪南苑 2室1厅 2900元,2室1厅,62,2900,46.774
经纬美耀湾 2室2厅 2800元,2室2厅,91,2800,30.769
保亿丽景山 3室2厅 3500元,3室2厅,89,3500,39.326
合景映月台 3室2厅 6300元,3室2厅,89,6300,70.787
新西湖小镇 2室2厅 1500元,2室2厅,78,1500,19.231
金都夏宫 2室1厅 2500元,2室1厅,81,2500,30.864
中铁逸都 3室2厅 2000元,3室2厅,133.33,2000,15.0
精装公寓，咫尺阿里，五常湿地公园旁，享受品质生活,1室1厅,66,3500,53.03
翡翠城一期中等装修，两房两卫，好楼层，南北通透,2室2厅,110,4000,36.364
阿里巴巴西溪园区0距离，高教路旁，富力朗悦居,1室1厅,47.34,4700,99.282
景瑞御华府 3室2厅 1600元,3室2厅,89,1600,17.978
精装修公寓   家电齐全 拎包入住 诚心出租,1室1厅,38.16,2300,60.273
西溪蓝海 2室1厅 3300元,2室1厅,38,3300,86.842
广厦天都城天漾 2室1厅 2500元,2室1厅,88,2500,28.409
合景映月台 3室2厅 6300元,3室2厅,89,6300,70.787
广厦天都城爱尚公寓 3室2厅 3200元,3室2厅,132,3200,24.242
万科北宸之光 4室1厅 7000元,4室1厅,130,7000,53.846
翡翠湾二期紫春庭，简装3房，价格美丽,3室1厅,88.94,3200,35.979
金地西溪风华 5室2厅 7500元,5室2厅,135,7500,55.556
合景映月台 4室2厅 7000元,4室2厅,119,7000,58.824
金都夏宫 3室2厅 1200元,3室2厅,88.7,1200,13.529
合景天峻 4室2厅 6500元,4室2厅,127,6500,51.181
乐淘城 2室1厅 6000元,2室1厅,89,6000,67.416
合景映月台 3室2厅 6500元,3室2厅,89,6500,73.034
华元欢乐城 2室1厅 2300元,2室1厅,35,2300,65.714
风雅乐府跃式户型采光无忧，毛坯！,4室2厅,135.08,4500,33.314
奥克斯缔逸城 1室1厅 2800元,1室1厅,46,2800,60.87
万宝城 1室1厅 1300元,1室1厅,39,1300,33.333
标题,户型,面积（平方）,房租（元/月）,每平方房租（元）
余之城 3室2厅 3600元,3室2厅,90,3600,40.0
广厦天都城天泉苑 3室2厅 3000元,3室2厅,136,3000,22.059
绿城风华苑 2室2厅 3000元,2室2厅,85,3000,35.294
华鼎豪园 3室2厅 3500元,3室2厅,155,3500,22.581
东海水景城 1室1厅 2700元,1室1厅,60.79,2700,44.415
东方俊园 3室2厅 4000元,3室2厅,132,4000,30.303
美莱国际中心写字楼 2室1厅 5300元,2室1厅,75,5300,70.667
赞成龙兴道一号 3室1厅 2800元,3室1厅,89,2800,31.461
大华海派风景，户型正气，毛坯！,3室1厅,84.78,4000,47.181
西城时代家园 4室2厅 4200元,4室2厅,140,4200,30.0
同城印象花苑东区 4室2厅 4500元,4室2厅,127,4500,35.433
广厦天都城天澜 3室1厅 2000元,3室1厅,143,2000,13.986
东田擎天半岛 3室1厅 3000元,3室1厅,89,3000,33.708
广厦天都城温莎苑 3室2厅 3500元,3室2厅,102,3500,34.314
广厦天都城天月苑 6室3厅 4000元,6室3厅,195,4000,20.513
广厦天都城天熙公馆 5室1厅 8000元,5室1厅,196.66,8000,40.679
树兰书香名邸 2室2厅 2500元,2室2厅,91.06,2500,27.454
万宝城 2室1厅 2400元,2室1厅,42.79,2400,56.088
万宝城 1室1厅 1800元,1室1厅,34.12,1800,52.755
星运丽园 1室1厅 2000元,1室1厅,50.64,2000,39.494
万科北宸之光 3室1厅 4600元,3室1厅,89,4600,51.685
华元欢乐城 3室1厅 4100元,3室1厅,88,4100,46.591
金地广场 2室1厅 4000元,2室1厅,45,4000,88.889
精装交付，多层电梯洋房，楼层好。,3室2厅,133,6500,48.872
金地西溪风华 5室2厅 8500元,5室2厅,155,8500,54.839
野风启城 3室1厅 2600元,3室1厅,120,2600,21.667
昆仑华府 3室1厅 2800元,3室1厅,89,2800,31.461
华元西溪欢乐城 2室1厅 3000元,2室1厅,51,3000,58.824
乐佳国际恒生科技园精装loft公寓出租,2室1厅,53.97,4200,77.821
金地艺境 3室2厅 4500元,3室2厅,89,4500,50.562
标题,户型,面积（平方）,房租（元/月）,每平方房租（元）
赞成香颂一期 3室2厅 3000元,3室2厅,126,3000,23.81
信达柳郡 3室2厅 3000元,3室2厅,88,3000,34.091
万通时尚公馆 3室2厅 5000元,3室2厅,110,5000,45.455
北秀蓝湾花苑 5室2厅 3800元,5室2厅,180,3800,21.111
西溪蓝海 3室2厅 4600元,3室2厅,89,4600,51.685
昆仑华府 3室2厅 3300元,3室2厅,89.91,3300,36.703
东田怡丰城 2室2厅 3600元,2室2厅,83,3600,43.373
西溪蓝海 3室1厅 5000元,3室1厅,89,5000,56.18
东城丽景 2室2厅 3500元,2室2厅,87.31,3500,40.087
庭院深深 2室2厅 2300元,2室2厅,88.4,2300,26.018
广厦天都城天风苑 3室2厅 3500元,3室2厅,123.6,3500,28.317
华元欢乐城 3室1厅 4000元,3室1厅,86.62,4000,46.179
合丰花苑 3室2厅 2800元,3室2厅,120,2800,23.333
华元欢乐城 1室1厅 2400元,1室1厅,43.5,2400,55.172
德信早安 3室2厅 2500元,3室2厅,89,2500,28.09
华元欢乐城 1室1厅 2400元,1室1厅,44.17,2400,54.336
金地艺境 3室2厅 3300元,3室2厅,87,3300,37.931
CBC时代大观 1室1厅 2700元,1室1厅,45,2700,60.0
华元西溪欢乐城 2室1厅 2200元,2室1厅,53,2200,41.509
近阿里巴巴 翡翠城社区华元蒙卡岸自住精装3居室,4室2厅,128,4800,37.5
新西湖小镇 2室2厅 2300元,2室2厅,79.8,2300,28.822
欧美金融城 2室1厅 4300元,2室1厅,54,4300,79.63
中港罗兰小镇 4室2厅 3000元,4室2厅,109,3000,27.523
金成英特学府 3室2厅 2800元,3室2厅,89.29,2800,31.358
庭院深深大三房边套 简单装修 整租 采光好 位置好,3室2厅,136.3,3500,25.679
新西湖小镇 2室1厅 2200元,2室1厅,44,2200,50.0
中港罗兰小镇 3室1厅 3000元,3室1厅,109,3000,27.523
华元西溪欢乐城 1室0厅 3800元,1室0厅,53,3800,71.698
滨江西溪之星 房东自住装修 3室2厅1厨2卫 89方,3室2厅,89,5300,59.551
欧美金融城 3室2厅 5000元,3室2厅,125,5000,40.0
标题,户型,面积（平方）,房租（元/月）,每平方房租（元）
万通时尚公馆 3室2厅 4500元,3室2厅,89,4500,50.562
凤城花苑 3室1厅 2500元,3室1厅,127,2500,19.685
赞成香颂一期 3室2厅 3000元,3室2厅,126,3000,23.81
长吴公寓二期 3室2厅 4000元,3室2厅,132,4000,30.303
九曲营小区 2室1厅 2000元,2室1厅,80,2000,25.0
安盛家园 3室2厅 2200元,3室2厅,116.73,2200,18.847
绿城蓝庭西区 2室1厅 2600元,2室1厅,70,2600,37.143
美莱国际中心写字楼 2室1厅 3000元,2室1厅,90,3000,33.333
信达柳郡 3室2厅 3000元,3室2厅,88,3000,34.091
北湖绿洲花园 4室2厅 2500元,4室2厅,140,2500,17.857
桥南新村 3室1厅 2500元,3室1厅,85,2500,29.412
庭院深深 2室1厅 3000元,2室1厅,103,3000,29.126
恒厚阳光城 3室1厅 2400元,3室1厅,90,2400,26.667
西溪蓝海 2室1厅 3500元,2室1厅,38,3500,92.105
石榴派 3室2厅 3000元,3室2厅,102,3000,29.412
西溪蓝海 3室2厅 4600元,3室2厅,89,4600,51.685
昆仑华府 3室2厅 3300元,3室2厅,89.91,3300,36.703
北秀蓝湾花苑 5室2厅 3800元,5室2厅,180,3800,21.111
西溪蓝海 1室1厅 2800元,1室1厅,38,2800,73.684
万科精装三房 家具家电配齐，送一年宽带 带车位,3室2厅,83.18,4500,54.1
万通时尚公馆 3室2厅 4100元,3室2厅,89,4100,46.067
西溪玫瑰毛坯房出租8000/月,4室2厅,225.38,8000,35.496
滨江西溪之星  毛坯房 可租三年  3室2厅1厨2卫  89方,3室2厅,89.8,3000,33.408
您是否和我一样喜欢阿里旁边的精装3居室？,3室2厅,139,5500,39.568
雅居乐国际花园 3室2厅 3000元,3室2厅,89,3000,33.708
万通时尚公馆 3室2厅 5200元,3室2厅,109,5200,47.706
通和十二橡树 5室2厅 6000元,5室2厅,210,6000,28.571
金帝海珀二期 3室1厅 2600元,3室1厅,90,2600,28.889
金帝海珀二期 2室2厅 1666元,2室2厅,89,1666,18.719
福临花苑 3室2厅 2600元,3室2厅,89,2600,29.213
标题,户型,面积（平方）,房租（元/月）,每平方房租（元）
万宝城 1室1厅 2000元,1室1厅,35,2000,57.143
铭雅苑东区 3室2厅 5200元,3室2厅,130,5200,40.0
万科北宸之光 3室1厅 4800元,3室1厅,89.08,4800,53.884
华元欢乐城 1室1厅 2200元,1室1厅,43,2200,51.163
新时代城市家园 3室2厅 2800元,3室2厅,89,2800,31.461
竹海水韵 3室1厅 2800元,3室1厅,89.65,2800,31.233
亲亲家园一期 4室2厅 6500元,4室2厅,150.7,6500,43.132
广厦天都城天漾 2室2厅 1700元,2室2厅,88,1700,19.318
万宝城 2室2厅 2100元,2室2厅,38,2100,55.263
东田怡丰城 4室2厅 3000元,4室2厅,112,3000,26.786
亲亲家园一期 3室2厅 6000元,3室2厅,120,6000,50.0
鼎盛大厦 6室0厅 50400元,6室0厅,800,50400,63.0
乔司 乔司南   复地连城 上下两层   舒适 精品四室,4室1厅,153.4,5200,33.898
新湖菲林 2室1厅 2400元,2室1厅,70,2400,34.286
广厦天都城蓝调公寓 2室2厅 3000元,2室2厅,95,3000,31.579
华元欢乐城 1室1厅 2100元,1室1厅,33,2100,63.636
富力十号一期 1室1厅 4700元,1室1厅,45,4700,104.444
风雅乐府 5室1厅 5500元,5室1厅,165,5500,33.333
西城时代家园 4室2厅 3600元,4室2厅,168,3600,21.429
富力十号院 4室2厅 6800元,4室2厅,118,6800,57.627
复地连城国际 2室2厅 3000元,2室2厅,88.27,3000,33.987
乔司 乔司南 诚心出租，精品两房  特价3300，可短租,2室2厅,85.87,3300,38.43
翡翠城自住精装修，小户型东边套，南北通透，拎包入住,2室2厅,89,4500,50.562
欧美金融城 3室2厅 6500元,3室2厅,89,6500,73.034
广厦天都城紫韵公寓 4室2厅 4500元,4室2厅,135,4500,33.333
富力西溪悦居溪区 3室2厅 6500元,3室2厅,89,6500,73.034
西溪蓝海 3室1厅 4200元,3室1厅,89,4200,47.191
西溪蓝海 3室2厅 6000元,3室2厅,80,6000,75.0
景雅苑 2室2厅 3000元,2室2厅,87.11,3000,34.439
西溪蓝海 3室1厅 5800元,3室1厅,89,5800,65.169
标题,户型,面积（平方）,房租（元/月）,每平方房租（元）
翡翠城景观房，中等装修，家具家电齐全中间层纯西边套,4室2厅,180,5800,32.222
顺达花苑东区 3室2厅 32000元,3室2厅,120,32000,266.667
协安蓝郡 3室2厅 4000元,3室2厅,89,4000,44.944
海联云客里 1室1厅 1800元,1室1厅,38,1800,47.368
华元西溪欢乐城 1室1厅 2000元,1室1厅,40,2000,50.0
广厦天都城天漾 2室2厅 1800元,2室2厅,88,1800,20.455
盛世嘉园 3室2厅 4000元,3室2厅,126.49,4000,31.623
望城 4室2厅 4200元,4室2厅,150,4200,28.0
悦泽公寓 4室2厅 3000元,4室2厅,120,3000,25.0
精装型公寓，个性时尚装修，一室一厨一卫一厅,1室1厅,50,3100,62.0
绿城桃源小镇 2室2厅 3000元,2室2厅,90,3000,33.333
合景映月台 4室2厅 7000元,4室2厅,118,7000,59.322
华元西溪欢乐城 2室1厅 3500元,2室1厅,51,3500,68.627
广厦天都城天河苑 1室0厅 1500元,1室0厅,26.71,1500,56.159
景瑞御蓝湾 3室1厅 3000元,3室1厅,89,3000,33.708
望城 2室1厅 2800元,2室1厅,74,2800,37.838
华元西溪欢乐城 2室1厅 3000元,2室1厅,51,3000,58.824
精装修 温馨小窝 两室一厅 沿河景观 拎包入住,2室2厅,76.9,4200,54.616
惠都家园 2室1厅 2400元,2室1厅,83,2400,28.916
盛丰铭座单身公寓，办公+居住，拎包入住,1室1厅,46,2000,43.478
景瑞御蓝湾 3室2厅 3100元,3室2厅,89.96,3100,34.46
余之城 3室2厅 4000元,3室2厅,89,4000,44.944
湖山帝景湾南苑 3室2厅 2500元,3室2厅,89,2500,28.09
良渚文化村白鹭郡南 3室2厅 3600元,3室2厅,89,3600,40.449
西溪蓝海 2室1厅 3400元,2室1厅,38,3400,89.474
广厦天都城天河苑 1室1厅 1700元,1室1厅,30,1700,56.667
越秀星汇悦城 3室2厅 4800元,3室2厅,85,4800,56.471
北庙北弄 2室1厅 2300元,2室1厅,67.9,2300,33.873
华元欢乐城 2室1厅 2600元,2室1厅,35,2600,74.286
一房一厅 单身公寓 适合情侣 闺蜜,1室1厅,62,2500,40.323
标题,户型,面积（平方）,房租（元/月）,每平方房租（元）
昆仑府 六室三厅 带个大花园 房东诚心出租,6室3厅,360.42,12000,33.294
绿城紫桂公寓 4室2厅 2600元,4室2厅,174,2600,14.943
良渚文化村柳映坊二期 4室2厅 9000元,4室2厅,178,9000,50.562
合景映月台 3室2厅 6500元,3室2厅,88.86,6500,73.149
万科良渚文化村楼盘，房子诚心出租的,2室2厅,82,3500,42.683
欧美金融城 3室1厅 4600元,3室1厅,89,4600,51.685
良渚文化村柳映坊三期 3室2厅 6500元,3室2厅,138,6500,47.101
佳兆业西溪璞园 4室1厅 7500元,4室1厅,125,7500,60.0
华元西溪欢乐城 1室2厅 2800元,1室2厅,53,2800,52.83
东冠逸景花苑   简装两室  品质生活即刻开始,3室2厅,89.01,3500,39.321
浙地人家 2室1厅 3200元,2室1厅,90,3200,35.556
华元西溪欢乐城 2室1厅 3000元,2室1厅,40,3000,75.0
万通时尚公馆 3室2厅 4500元,3室2厅,89,4500,50.562
东厦东港花苑 3室1厅 3000元,3室1厅,86.76,3000,34.578
西溪蓝海 3室2厅 4600元,3室2厅,88,4600,52.273
铭雅苑东区 2室1厅 3500元,2室1厅,90,3500,38.889
单身公寓，小区位置好，出行方便，家具家电齐全,1室1厅,34,3500,102.941
金都夏宫 2室1厅 2500元,2室1厅,82,2500,30.488
万宝城 1室1厅 2300元,1室1厅,34.12,2300,67.409
广厦天都城天风苑 3室2厅 3200元,3室2厅,108.59,3200,29.469
景瑞御华府 3室1厅 3500元,3室1厅,89,3500,39.326
欧美金融城 3室2厅 4600元,3室2厅,89,4600,51.685
保亿风景晨园 1室0厅 2200元,1室0厅,36.28,2200,60.639
东城丽景 3室2厅 3500元,3室2厅,86.82,3500,40.313
东厦东港花苑 2室2厅 3000元,2室2厅,89,3000,33.708
金帝海珀二期 3室2厅 2500元,3室2厅,87,2500,28.736
佳肴弄 2室1厅 1800元,2室1厅,60,1800,30.0
良渚文化村白鹭郡南 3室2厅 3600元,3室2厅,89,3600,40.449
西溪蓝海 2室1厅 3400元,2室1厅,38,3400,89.474
广厦天都城天河苑 1室1厅 1700元,1室1厅,30,1700,56.667
标题,户型,面积（平方）,房租（元/月）,每平方房租（元）
万宝城 1室1厅 2300元,1室1厅,34.12,2300,67.409
海创绿谷 1室1厅 2800元,1室1厅,30,2800,93.333
万科良渚文化村楼盘，房子诚心出租的,2室2厅,82,3500,42.683
欧美金融城 3室1厅 4600元,3室1厅,89,4600,51.685
良渚文化村柳映坊三期 3室2厅 6500元,3室2厅,138,6500,47.101
佳肴弄 2室1厅 1800元,2室1厅,60,1800,30.0
良渚文化村七贤郡 3室2厅 3500元,3室2厅,86.49,3500,40.467
滨江西溪之星3方2厅2卫很实用，首租，家电家具齐全,3室2厅,89.14,5300,59.457
昆仑华府 3室2厅 3000元,3室2厅,89,3000,33.708
莱茵知己 2室1厅 2400元,2室1厅,138.6,2400,17.316
莱茵知己 2室1厅 2600元,2室1厅,82,2600,31.707
莱茵知己 2室1厅 2500元,2室1厅,82.4,2500,30.34
万宝城旁 蓝江菜场旁 简装拎包即入住 房东诚心急租,3室2厅,88,2100,23.864
星雅嘉园逸景苑 3室2厅 3500元,3室2厅,137,3500,25.547
竹海水韵 3室2厅 3200元,3室2厅,109.94,3200,29.107
临城花苑 2室2厅 1600元,2室2厅,76,1600,21.053
合景叠彩园 3室2厅 6000元,3室2厅,89,6000,67.416
爵士风情花园 3室2厅 3800元,3室2厅,119,3800,31.933
佳兆业西溪璞园 4室1厅 7500元,4室1厅,125,7500,60.0
广厦天都城天风苑 3室2厅 3200元,3室2厅,108.59,3200,29.469
景瑞御华府 3室1厅 3500元,3室1厅,89,3500,39.326
保亿风景晨园 1室0厅 2200元,1室0厅,36.28,2200,60.639
欧美金融城 3室2厅 4600元,3室2厅,89,4600,51.685
东冠逸景花苑   简装两室  品质生活即刻开始,3室2厅,89.01,3500,39.321
浙地人家 2室1厅 3200元,2室1厅,90,3200,35.556
东城丽景 3室2厅 3500元,3室2厅,86.82,3500,40.313
